record_id,entry_type,authors,year,title,journal,abstract,doi,pmid,keywords,decision_r1,decision_r2,final_decision,exclusion_reason,notes
SlamonDJ2020310,article,Slamon D.J.,2020,Overall survival with ribociclib plus fulvestrant in advanced breast cancer,New England Journal of Medicine,,10.1056/NEJMoa1911149,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
GaoJJ2020311,article,Gao J.J.,2020,"CDK4/6 inhibitor treatment for patients with hormone receptor-positive, HER2-negative, advanced or metastatic breast cancer: a US Food and Drug Administration pooled analysis",Lancet Oncology,,10.1016/S1470-2045(19)30804-6,,,E,,,D2,Preclinical/animal study (keyword: rat)
KaufmanPA2020312,article,Kaufman P.A.,2020,"Health-Related Quality of Life in MONARCH 2: Abemaciclib plus Fulvestrant in Hormone Receptor-Positive, HER2-Negative Advanced Breast Cancer After Endocrine Therapy",Oncologist,,10.1634/theoncologist.2019-0551,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
LiJ2020313,article,Li J.,2020,"Cyclin-dependent kinase 4 and 6 inhibitors in hormone receptor-positive, human epidermal growth factor receptor-2 negative advanced breast cancer: a meta-analysis of randomized clinical trials",Breast Cancer Research and Treatment,,10.1007/s10549-020-05528-2,,,E,,,D1,Review/meta-analysis (keyword: meta-analysis)
PearsonA2020314,article,Pearson A.,2020,Inactivating NF1 mutations are enriched in advanced breast cancer and contribute to endocrine therapy resistance,Clinical Cancer Research,,10.1158/1078-0432.CCR-18-4044,,,E,,,I1,No CDK4/6 inhibitor mentioned
ThomssenC2020315,article,Thomssen C.,2020,"International Consensus Conference for Advanced Breast Cancer, Lisbon 2019: ABC5 Consensus - Assessment by a German Group of Experts",Breast Care,,10.1159/000505957,,,E,,,I1,No CDK4/6 inhibitor mentioned
LinM2020316,article,Lin M.,2020,"Comparative overall survival of CDK4/6 inhibitors plus endocrine therapy vs. endocrine therapy alone for hormone receptor-positive, HER2-negative metastatic breast cancer",Journal of Cancer,,10.7150/jca.48944,,,E,,,D2,Preclinical/animal study (keyword: rat)
IorfidaM2020317,article,Iorfida M.,2020,Fulvestrant in combination with cdk4/6 inhibitors for her2-metastatic breast cancers: Current perspectives,Breast Cancer Targets and Therapy,,10.2147/BCTT.S196240,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
HarbeckN2020320,article,Harbeck N.,2020,"Health-related quality of life in premenopausal women with hormone-receptor-positive, HER2-negative advanced breast cancer treated with ribociclib plus endocrine therapy: results from a phase III randomized clinical trial (MONALEESA-7)",Therapeutic Advances in Medical Oncology,,10.1177/1758835920943065,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
FinnRS2020323,article,Finn R.S.,2020,Biomarker analyses of response to cyclin-dependent kinase 4/6 inhibition and endocrine therapy in women with treatment-naïve metastatic breast cancer,Clinical Cancer Research,,10.1158/1078-0432.CCR-19-0751,,,E,,,I1,No CDK4/6 inhibitor mentioned
PetracciF2020324,article,Petracci F.,2020,RENATA study-Latin American prospective experience: Clinical outcome of patients treated with palbociclib in hormone receptor-positive metastatic breast cancer-real-world use,Ecancermedicalscience,,10.3332/ECANCER.2020.1058,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
OdanN2020325,article,Odan N.,2020,Real-World Outcomes of Treating Advanced Breast Cancer Patients With Palbociclib: A Multicenter Retrospective Cohort Study in Japan—The KBCOG-14 Study,Breast Cancer Basic and Clinical Research,,10.1177/1178223420983843,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
ParkYH2019326,article,Park Y.H.,2019,"Palbociclib plus exemestane with gonadotropin-releasing hormone agonist versus capecitabine in premenopausal women with hormone receptor-positive, HER2-negative metastatic breast cancer (KCSG-BR15-10): a multicentre, open-label, randomised, phase 2 trial",Lancet Oncology,,10.1016/s1470-2045(19)30565-0,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
GoelS2019327,article,Goel S.,2019,Ribociclib Plus Trastuzumab in Advanced HER2-Positive Breast Cancer: Results of a Phase 1b/2 Trial,Clinical Breast Cancer,,10.1016/j.clbc.2019.05.010,,,E,,,P1,HER2+ population (keyword: HER2-positive)
RossiL2019328,article,Rossi L.,2019,Cyclin-Dependent Kinase 4/6 Inhibitors in Neoadjuvant Endocrine Therapy of Hormone Receptor-Positive Breast Cancer,Clinical Breast Cancer,,10.1016/j.clbc.2019.05.019,,,E,,,P2,Early-stage only (keyword: adjuvant)
JohnstonS2019329,article,Johnston S.,2019,MONARCH 3 final PFS: a randomized study of abemaciclib as initial therapy for advanced breast cancer,Npj Breast Cancer,,10.1038/s41523-018-0097-z,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
RossiV2019330,article,Rossi V.,2019,"Should all patients with HR-positive HER2-negative metastatic breast cancer receive CDK 4/6 inhibitor as first-line based therapy? A network meta-analysis of data from the PALOMA 2, MONALEESA 2, MONALEESA 7, MONARCH 3, FALCON, SWOG and FACT trials",Cancers,,10.3390/cancers11111661,,,E,,,D1,Review/meta-analysis (keyword: meta-analysis)
GiulianoM2019331,article,Giuliano M.,2019,"Endocrine treatment versus chemotherapy in postmenopausal women with hormone receptor-positive, HER2-negative, metastatic breast cancer: a systematic review and network meta-analysis",Lancet Oncology,,10.1016/S1470-2045(19)30420-6,,,E,,,D1,Review/meta-analysis (keyword: systematic review)
MayerEL2019332,article,Mayer E.L.,2019,A phase II feasibility study of palbociclib in combination with adjuvant endocrine therapy for hormone receptor-positive invasive breast carcinoma,Annals of Oncology,,10.1093/annonc/mdz198,,,E,,,P2,Early-stage only (keyword: adjuvant)
PattersonLombaO2019333,article,Patterson-Lomba O.,2019,Systematic literature review of clinical trials of endocrine therapies for premenopausal women with metastatic HR+ HER2− breast cancer,Breast Journal,,10.1111/tbj.13345,,,E,,,D2,Preclinical/animal study (keyword: rat)
MasudaN2019334,article,Masuda N.,2019,Neutropenia management with palbociclib in Japanese patients with advanced breast cancer,Breast Cancer,,10.1007/s12282-019-00970-7,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
PrestiD2019335,article,Presti D.,2019,The PI3K/AKT/mTOR and CDK4/6 pathways in endocrine resistant HR+/HER2- metastatic breast cancer: Biological mechanisms and new treatments,Cancers,,10.3390/cancers11091242,,,I,,,,Meets all inclusion criteria (HR+/HER2-/metastatic/post-CDK4/6)
CersosimoRJ2019336,article,Cersosimo R.J.,2019,Cyclin-dependent kinase 4/6 inhibitors for the management of advanced or metastatic breast cancer in women,American Journal of Health System Pharmacy,,10.1093/ajhp/zxz121,,,E,,,I1,No CDK4/6 inhibitor mentioned
LuxMP2019337,article,Lux M.P.,2019,"Surrogate threshold effect based on a meta-analysis for the predictive value of progression-free survival for overall survival in hormone receptor-positive, HER2-negative metastatic breast cancer",Breast Cancer Research and Treatment,,10.1007/s10549-019-05262-4,,,E,,,D1,Review/meta-analysis (keyword: meta-analysis)
GiulianiJ2019338,article,Giuliani J.,2019,Palbociclib or Ribociclib in First-Line Treatment in Patients With Hormone Receptor–Positive/Human Epidermal Receptor 2–Negative Advanced or Metastatic Breast Cancer? A Perspective Based on Pharmacologic Costs,Clinical Breast Cancer,,10.1016/j.clbc.2019.02.004,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
YardleyD2019339,article,Yardley D.,2019,MONALEESA clinical program: A review of ribociclib use in different clinical settings,Future Oncology,,10.2217/fon-2019-0130,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
YardleyDA2019340,article,Yardley D.A.,2019,Efficacy and Safety of Ribociclib With Letrozole in US Patients Enrolled in the MONALEESA-2 Study,Clinical Breast Cancer,,10.1016/j.clbc.2019.02.007,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
ImSA2019341,article,Im S.A.,2019,Overall survival with ribociclib plus endocrine therapy in breast cancer,New England Journal of Medicine,,10.1056/NEJMoa1903765,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
CiruelosE2019342,article,Ciruelos E.,2019,Maintenance Therapy in HER2-Negative Metastatic Breast Cancer: A New Approach for an Old Concept,Clinical Drug Investigation,,10.1007/s40261-019-00790-9,,,E,,,I1,No CDK4/6 inhibitor mentioned
FedeleP2019343,article,Fedele P.,2019,CDK4/6 inhibitors for hormone receptor-positive HER2-negative metastatic breast cancer: Does one size fit all?,Future Medicinal Chemistry,,10.4155/fmc-2018-0389,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
RossiL2019344,article,Rossi L.,2019,Clinical outcomes after palbociclib with or without endocrine therapy in postmenopausal women with hormone receptor positive and HER2-negative metastatic breast cancer enrolled in the TREnd trial,Breast Cancer Research,,10.1186/s13058-019-1149-5,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
RasconK2019345,article,Rascon K.,2019,Ribociclib in HR+/HER2− Advanced or Metastatic Breast Cancer Patients,Annals of Pharmacotherapy,,10.1177/1060028018817904,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
LiJ2019346,article,Li J.,2019,Fulvestrant in the treatment of hormone receptor-positive/human epidermal growth factor receptor 2-negative advanced breast cancer: A review,Cancer Medicine,,10.1002/cam4.2095,,,E,,,I1,No CDK4/6 inhibitor mentioned
EggersmannTK2019347,article,Eggersmann T.K.,2019,"CDK4/6 Inhibitors Expand the Therapeutic Options in Breast Cancer: Palbociclib, Ribociclib and Abemaciclib",Biodrugs,,10.1007/s40259-019-00337-6,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
DirasV2019348,article,Diéras V.,2019,Long-term pooled safety analysis of palbociclib in combination with endocrine therapy for HR1/HER2- Advanced breast cancer,Journal of the National Cancer Institute,,10.1093/jnci/djy109,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
MasudaN2019349,article,Masuda N.,2019,"Palbociclib in combination with fulvestrant in patients with hormone receptor-positive, human epidermal growth factor receptor 2-negative advanced breast cancer: PALOMA-3 subgroup analysis of Japanese patients",International Journal of Clinical Oncology,,10.1007/s10147-018-1359-3,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
BykkaramikliNC2019350,article,Büyükkaramikli N.C.,2019,"Ribociclib with an Aromatase Inhibitor for Previously Untreated, HR-Positive, HER2-Negative, Locally Advanced or Metastatic Breast Cancer: An Evidence Review Group Perspective of a NICE Single Technology Appraisal",Pharmacoeconomics,,10.1007/s40273-018-0708-4,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
PalumboA2019351,article,Palumbo A.,2019,Abemaciclib: The Newest CDK4/6 Inhibitor for the Treatment of Breast Cancer,Annals of Pharmacotherapy,,10.1177/1060028018795146,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
WanX2019352,article,Wan X.,2019,Ribociclib in hormone-receptor-positive advanced breast cancer: Establishing a value-based cost in China,Breast,,10.1016/j.breast.2018.10.004,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
KononenkoIB2019353,article,Kononenko I.B.,2019,Cyclin-dependent kinase inhibitors: EFFICACY AND SAFETY,Meditsinskiy Sovet,,10.21518/2079-701X-2019-10-42-55,,,E,,,I1,No CDK4/6 inhibitor mentioned
WallerJ2019354,article,Waller J.,2019,"Real-world treatment patterns and clinical outcomes in patients receiving palbociclib for hormone receptor–positive, human epidermal growth factor receptor 2–negative advanced or metastatic breast cancer in Argentina: The IRIS study",Journal of Global Oncology,,10.1200/JGO.18.00239,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
BuiT2019355,article,Bui T.,2019,Real-World Effectiveness of Palbociclib Versus Clinical Trial Results in Patients With Advanced/Metastatic Breast Cancer That Progressed on Previous Endocrine Therapy,Breast Cancer Basic and Clinical Research,,10.1177/1178223418823238,,,U,,,,"Post-CDK4/6 progression mentioned, HR/HER2 status unclear"
SzeH2019356,article,Sze H.,2019,Expanding treatment arsenal for oestrogen receptor–positive human epidermal growth factor receptor 2–negative metastatic breast cancer,Hong Kong Journal of Radiology,,10.12809/hkjr1916852,,,E,,,I1,No CDK4/6 inhibitor mentioned
SerraF2019357,article,Serra F.,2019,Palbociclib in metastatic breast cancer: Current evidence and real-life data,Drugs in Context,,10.7573/dic.212579,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
SuriG2019358,article,Suri G.,2019,Cost-effectiveness analysis of ribociclib plus letrozole versus palbociclib plus letrozole in the United Kingdom,Journal of Health Economics and Outcomes Research,,10.36469/9725,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
RinnerthalerG2018359,article,Rinnerthaler G.,2018,ASCO 2018 highlights: metastatic breast cancer,Memo Magazine of European Medical Oncology,,10.1007/s12254-018-0450-9,,,E,,,I1,No CDK4/6 inhibitor mentioned
DhakalA2018360,article,Dhakal A.,2018,Efficacy of Palbociclib Combinations in Hormone Receptor–Positive Metastatic Breast Cancer Patients After Prior Everolimus Treatment,Clinical Breast Cancer,,10.1016/j.clbc.2018.04.015,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
VanOmmenNijhofA2018361,article,Van Ommen-Nijhof A.,2018,Selecting the optimal position of CDK4/6 inhibitors in hormone receptor-positive advanced breast cancer - The SONIA study: Study protocol for a randomized controlled trial,BMC Cancer,,10.1186/s12885-018-4978-1,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
TurnerNC2018362,article,Turner N.C.,2018,Overall survival with palbociclib and fulvestrant in advanced breast cancer,New England Journal of Medicine,,10.1056/NEJMoa1810527,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
FreedmanR2018363,article,Freedman R.,2018,Efficacy and safety in older patient subsets in studies of endocrine monotherapy versus combination therapy in patients with HR+/ − advanced breast cancer: A review,Breast Cancer Research and Treatment,,10.1007/s10549-017-4560-6,,,E,,,I1,No CDK4/6 inhibitor mentioned
ChooJRE2018364,article,Choo J.R.E.,2018,CDK4-6 inhibitors in breast cancer: current status and future development,Expert Opinion on Drug Metabolism and Toxicology,,10.1080/17425255.2018.1541347,,,E,,,I1,No CDK4/6 inhibitor mentioned
MessinaC2018365,article,Messina C.,2018,CDK4/6 inhibitors in advanced hormone receptor-positive/HER2-negative breast cancer: a systematic review and meta-analysis of randomized trials,Breast Cancer Research and Treatment,,10.1007/s10549-018-4901-0,,,E,,,D1,Review/meta-analysis (keyword: systematic review)
CristofanilliM2018366,article,Cristofanilli M.,2018,Predictors of prolonged benefit from palbociclib plus fulvestrant in women with endocrine-resistant hormone receptor–positive/human epidermal growth factor receptor 2–negative metastatic breast cancer in PALOMA-3,European Journal of Cancer,,10.1016/j.ejca.2018.08.011,,,U,,,,"Post-CDK4/6 progression mentioned, HR/HER2 status unclear"
SonkeGS2018367,article,Sonke G.S.,2018,"Ribociclib with letrozole vs letrozole alone in elderly patients with hormone receptor-positive, HER2-negative breast cancer in the randomized MONALEESA-2 trial",Breast Cancer Research and Treatment,,10.1007/s10549-017-4523-y,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
HortobagyiGN2018368,article,Hortobagyi G.N.,2018,Ribociclib for the first-line treatment of advanced hormone receptor-positive breast cancer: A review of subgroup analyses from the MONALEESA-2 trial,Breast Cancer Research,,10.1186/s13058-018-1050-7,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
DengY2018369,article,Deng Y.,2018,CDK4/6 Inhibitors in Combination With Hormone Therapy for HR + /HER2 − Advanced Breast Cancer: A Systematic Review and Meta-analysis of Randomized Controlled Trials,Clinical Breast Cancer,,10.1016/j.clbc.2018.04.017,,,E,,,D1,Review/meta-analysis (keyword: systematic review)
DeLucaA2018370,article,De Luca A.,2018,Pharmacokinetic drug evaluation of palbociclib for the treatment of breast cancer,Expert Opinion on Drug Metabolism and Toxicology,,10.1080/17425255.2018.1514720,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
AyyagariR2018371,article,Ayyagari R.,2018,"Progression-free survival with endocrine-based therapies following progression on non-steroidal aromatase inhibitor among postmenopausal women with hormone receptor positive, human epidermal growth factor receptor-2 negative metastatic breast cancer: a network meta-analysis",Current Medical Research and Opinion,,10.1080/03007995.2018.1479246,,,E,,,D1,Review/meta-analysis (keyword: meta-analysis)
deDueasEM2018372,article,de Dueñas E.M.,2018,Preclinical and clinical development of palbociclib and future perspectives,Clinical and Translational Oncology,,10.1007/s12094-018-1850-3,,,E,,,D2,Preclinical/animal study (keyword: preclinical)
RugoHS2018373,article,Rugo H.S.,2018,Palbociclib plus endocrine therapy in older women with HR+/HER2– advanced breast cancer: a pooled analysis of randomised PALOMA clinical studies,European Journal of Cancer,,10.1016/j.ejca.2018.05.017,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
HortobagyiGN2018376,article,Hortobagyi G.N.,2018,"Updated results from MONALEESA-2, a phase III trial of first-line ribociclib plus letrozole versus placebo plus letrozole in hormone receptor-positive, HER2-negative advanced breast cancer",Annals of Oncology,,10.1093/annonc/mdy155,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
JavorE2018377,article,Javor E.,2018,"Hormone receptor expression and ribociclib activity in hormone receptor positive, human epidermal growth factor receptor 2 negative breast cancer",Libri Oncologici,,10.20471/LO.2018.46.01.06,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
JanniW2018378,article,Janni W.,2018,"First-line ribociclib plus letrozole in postmenopausal women with HR+ , HER2− advanced breast cancer: Tumor response and pain reduction in the phase 3 MONALEESA-2 trial",Breast Cancer Research and Treatment,,10.1007/s10549-017-4658-x,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
TremblayG2018379,article,Tremblay G.,2018,"Matching-adjusted indirect treatment comparison of ribociclib and palbociclib in HR+, HER2− advanced breast cancer",Cancer Management and Research,,10.2147/CMAR.S163478,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
ExmanP2018380,article,Exman P.,2018,Abemaciclib for the treatment of HR+/HER2- breast cancer,Expert Review of Precision Medicine and Drug Development,,10.1080/23808993.2018.1465341,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
ForsytheA2018381,article,Forsythe A.,2018,Is progression-free survival a more relevant endpoint than overall survival in first-line HR+/ HER2− Metastatic breast cancer?,Cancer Management and Research,,10.2147/CMAR.S162714,,,E,,,I1,No CDK4/6 inhibitor mentioned
OShaughnessyJ2018384,article,O’Shaughnessy J.,2018,"Ribociclib plus letrozole versus letrozole alone in patients with de novo HR+, HER2− advanced breast cancer in the randomized MONALEESA-2 trial",Breast Cancer Research and Treatment,,10.1007/s10549-017-4518-8,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
ShahM2018385,article,Shah M.,2018,CDK4/6 inhibitors: Game changers in the management of hormone receptor– positive advanced breast cancer?,Oncology United States,,,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
RossiL2018386,article,Rossi L.,2018,"Managing advanced HR-positive, HER2-negative breast cancer with CDK4/6 inhibitors in post-menopausal patients: is there a best sequence?",Therapeutic Advances in Medical Oncology,,10.1177/1758835918815591,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
MatutinoA2018387,article,Matutino A.,2018,CDK4/6 inhibitors in breast cancer: beyond hormone receptor-positive HER2-negative disease,Therapeutic Advances in Medical Oncology,,10.1177/1758835918818346,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
SchettiniF2018388,article,Schettini F.,2018,CDK 4/6 inhibitors as single agent in advanced solid tumors,Frontiers in Oncology,,10.3389/fonc.2018.00608,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
FernandesMT2018389,article,Fernandes M.T.,2018,"A paradigm shift for the treatment of hormone receptor-positive, human epidermal growth factor receptor 2-negative (HR+/HER2-) advanced breast cancer: A review of CDK inhibitors",Drugs in Context,,10.7573/dic.212555,,,E,,,I1,No CDK4/6 inhibitor mentioned
MistryR2018390,article,Mistry R.,2018,Cost-effectiveness of ribociclib plus letrozole versus palbociclib plus letrozole and letrozole monotherapy in the first-line treatment of postmenopausal women with HR+/HER2- advanced or metastatic breast cancer: A U.S. payer perspective,Journal of Managed Care and Specialty Pharmacy,,10.18553/jmcp.2018.24.6.514,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
SchmidtM2018391,article,Schmidt M.,2018,Palbociclib—The first of a new class of cell cycle inhibitors,Recent Results in Cancer Research,,10.1007/978-3-319-91442-8_11,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
ZhangT2018392,article,Zhang T.,2018,Comparative efficacy of different targeted therapies plus fulvestrant for advanced breast cancer following progression on prior endocrine therapy: A network meta-analysis,Cancer Management and Research,,10.2147/CMAR.S176172,,,E,,,D1,Review/meta-analysis (keyword: meta-analysis)
FlaumL2018393,article,Flaum L.,2018,Advances in endocrine therapy for postmenopausal metastatic breast cancer,Cancer Treatment and Research,,10.1007/978-3-319-70197-4_9,,,E,,,I1,No CDK4/6 inhibitor mentioned
EdessaD2017394,article,Edessa D.,2017,Recent advances of cyclin-dependent kinases as potential therapeutic targets in HR+/HER2– metastatic breast cancer: A focus on ribociclib,Breast Cancer Targets and Therapy,,10.2147/BCTT.S150540,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
KimES2017395,article,Kim E.S.,2017,Abemaciclib: First Global Approval,Drugs,,10.1007/s40265-017-0840-z,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
ZangardiM2017397,article,Zangardi M.,2017,Ribociclib for post-menopausal women with HR+/HER2- advanced or metastatic breast cancer,Expert Review of Clinical Pharmacology,,10.1080/17512433.2017.1376653,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
KwapiszD2017398,article,Kwapisz D.,2017,"Cyclin-dependent kinase 4/6 inhibitors in breast cancer: palbociclib, ribociclib, and abemaciclib",Breast Cancer Research and Treatment,,10.1007/s10549-017-4385-3,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
ReinertT2017399,article,Reinert T.,2017,"Overall survival and progression-free survival with endocrine therapy for hormone receptor-positive, HER2-negative advanced breast cancer: review",Therapeutic Advances in Medical Oncology,,10.1177/1758834017728928,,,E,,,I1,No CDK4/6 inhibitor mentioned
LpezTarruellaS2017401,article,López-Tarruella S.,2017,"Ribociclib for the treatment of advanced hormone receptor-positive, HER2-negative breast cancer",Future Oncology,,10.2217/fon-2017-0183,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
GuarducciC2017402,article,Guarducci C.,2017,Mechanisms of Resistance to CDK4/6 Inhibitors in Breast Cancer and Potential Biomarkers of Response,Breast Care,,10.1159/000484167,,,U,,,,"Unclear eligibility from title/abstract, review full-text"
SchettiniF2017403,article,Schettini F.,2017,"PI3K/mTOR Inhibitors in the Treatment of Luminal Breast Cancer. Why, When and to Whom?",Breast Care,,10.1159/000481657,,,E,,,I1,No CDK4/6 inhibitor mentioned
WanderS2017404,article,Wander S.,2017,"Blocking the cycle: Cyclin-dependent kinase 4/6 inhibitors in metastatic, hormone receptor-positive breast cancer",Journal of Clinical Oncology,,10.1200/JCO.2017.73.9482,,,E,,,I1,No CDK4/6 inhibitor mentioned
DicklerMN2017405,article,Dickler M.N.,2017,"MONARCH 1, a phase II study of abemaciclib, a CDK4 and CDK6 inhibitor, as a single agent, n patients with refractory HR+/HER2- metastatic breast cancer",Clinical Cancer Research,,10.1158/1078-0432.CCR-17-0754,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
SledgeGW2017406,article,Sledge G.W.,2017,MONARCH 2: Abemaciclib in combination with fulvestrant in women with HR+/HER2-advanced breast cancer who had progressed while receiving endocrine therapy,Journal of Clinical Oncology,,10.1200/JCO.2017.73.7585,,,I,,,,Meets all inclusion criteria (HR+/HER2-/metastatic/post-CDK4/6)
OrlandoL2017407,article,Orlando L.,2017,Should endocrine therapy still be used as an initial treatment for postmenopausal women with metastatic breast cancer?,Future Oncology,,10.2217/fon-2017-0101,,,E,,,I1,No CDK4/6 inhibitor mentioned
KimES2017408,article,Kim E.S.,2017,"Palbociclib: A Review in HR-Positive, HER2-Negative, Advanced or Metastatic Breast Cancer",Targeted Oncology,,10.1007/s11523-017-0492-7,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
CuriglianoG2017409,article,Curigliano G.,2017,"Pharmacokinetic drug evaluation of ribociclib for the treatment of metastatic, hormone-positive breast cancer",Expert Opinion on Drug Metabolism and Toxicology,,10.1080/17425255.2017.1318848,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
KolevaKolarovaRG2017410,article,Koleva-Kolarova R.G.,2017,Increased life expectancy as a result of non-hormonal targeted therapies for HER2 or hormone receptor positive metastatic breast cancer: A systematic review and meta-analysis,Cancer Treatment Reviews,,10.1016/j.ctrv.2017.01.001,,,E,,,D1,Review/meta-analysis (keyword: systematic review)
ShahAN2017412,article,Shah A.N.,2017,The Growing Role of CDK4/6 Inhibitors in Treating Hormone Receptor-Positive Advanced Breast Cancer,Current Treatment Options in Oncology,,10.1007/s11864-017-0443-7,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
PritchardKI2017413,article,Pritchard K.I.,2017,Enhancing endocrine therapy combination strategies for the treatment of postmenopausal HR+/HER2− advanced breast cancer,Oncologist,,10.1634/theoncologist.2016-0185,,,E,,,D2,Preclinical/animal study (keyword: rat)
PolkA2016414,article,Polk A.,2016,Specific CDK4/6 inhibition in breast cancer: A systematic review of current clinical evidence,ESMO Open,,10.1136/esmoopen-2016-000093,,,E,,,D1,Review/meta-analysis (keyword: systematic review)
GuG2016415,article,Gu G.,2016,Targeted therapy for breast cancer and molecular mechanisms of resistance to treatment,Current Opinion in Pharmacology,,10.1016/j.coph.2016.11.005,,,E,,,I1,No CDK4/6 inhibitor mentioned
NiraulaS2016419,article,Niraula S.,2016,Mechanism of drug resistance in relation to site of metastasis: Meta-analyses of randomized controlled trials in advanced breast cancer according to anticancer strategy,Cancer Treatment Reviews,,10.1016/j.ctrv.2016.09.011,,,E,,,D2,Preclinical/animal study (keyword: rat)
BorK2016421,article,Boér K.,2016,Impact of palbociclib combinations on treatment of advanced estrogen receptor-positive/human epidermal growth factor 2-negative breast cancer,Oncotargets and Therapy,,10.2147/OTT.S77033,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
FribbensC2016423,article,Fribbens C.,2016,Plasma ESR1 Mutations and the treatment of estrogen receptor-Positive advanced breast cancer,Journal of Clinical Oncology,,10.1200/JCO.2016.67.3061,,,E,,,I1,No CDK4/6 inhibitor mentioned
OSullivanCC2016424,article,O’Sullivan C.C.,2016,CDK4/6 inhibitors for the treatment of advanced hormone receptor positive breast cancer and beyond: 2016 update,Expert Opinion on Pharmacotherapy,,10.1080/14656566.2016.1201072,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
HarbeckN2016426,article,Harbeck N.,2016,"Quality of life with palbociclib plus fulvestrant in previously treated hormone receptor-positive, HER2-negative metastatic breast cancer: Patient-reported outcomes from the PALOMA-3 trial",Annals of Oncology,,10.1093/annonc/mdw139,,,E,,,P3,CDK4/6i mentioned but no progression/resistance (likely first-line)
CristofanilliM2016427,article,Cristofanilli M.,2016,"Fulvestrant plus palbociclib versus fulvestrant plus placebo for treatment of hormone-receptor-positive, HER2-negative metastatic breast cancer that progressed on previous endocrine therapy (PALOMA-3): final analysis of the multicentre, double-blind, phase 3 randomised controlled trial",Lancet Oncology,,10.1016/S1470-2045(15)00613-0,,,U,,,,"Post-CDK4/6 progression mentioned, HR/HER2 status unclear"
